sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
They bought fish on the way home.,0.9836843013763428,0.6999983191490173,0.014604438096284866,0.16697560250759125,0.012125113978981972,0.017270967364311218,0.5966222882270813,0.01162632368505001
She was a 911 dispatcher.,0.6234837174415588,0.6375395059585571,0.12262406200170517,0.07852514088153839,0.037947047501802444,0.07085711508989334,0.41689303517341614,0.033366862684488297
She got a call one night that was very difficult.,0.018710633739829063,0.5484786629676819,0.6602676510810852,0.39977139234542847,0.3464859426021576,0.6912279725074768,0.038881249725818634,0.3142445385456085
Something horrible happened to a child.,0.016721002757549286,0.4796999990940094,0.9108194708824158,0.5912461280822754,0.34900420904159546,0.7899461388587952,0.04610051214694977,0.34785741567611694
Jamie quit her job after that.,0.038833629339933395,0.12238070368766785,0.3486346900463104,0.46367090940475464,0.6383498311042786,0.8375803232192993,0.034492891281843185,0.5880956649780273
He told me that he's been thinking about a bonfire all day.,0.7109169960021973,0.745363175868988,0.11043055355548859,0.46130692958831787,0.02614353597164154,0.04698088392615318,0.281120240688324,0.015175183303654194
When we got home we made a bonfire and made smores.,0.9724218845367432,0.5438364148139954,0.015887146815657616,0.1610129028558731,0.015662452206015587,0.015187280252575874,0.47227463126182556,0.017221465706825256
Candide was her favorite novel.,0.9794767498970032,0.6160237789154053,0.017348777502775192,0.14565381407737732,0.013218790292739868,0.01635536551475525,0.5506986975669861,0.01094020064920187
The essay soured her opinion of the critic.,0.024252649396657944,0.21804268658161163,0.23328536748886108,0.359394907951355,0.8231955766677856,0.7896303534507751,0.02576848492026329,0.7335854172706604
He never could get control of a bouncing ball.,0.02802382782101631,0.2734612226486206,0.5919697880744934,0.49252402782440186,0.35705721378326416,0.7792571187019348,0.030252685770392418,0.31070977449417114
One day he finally took advice from his dad.,0.758408784866333,0.7038207650184631,0.09530476480722427,0.15082195401191711,0.02362310327589512,0.06435070931911469,0.5136594176292419,0.021563299000263214
He listened to music on his phone's radio since his friend lived far.,0.9387805461883545,0.5257352590560913,0.047938376665115356,0.21850042045116425,0.018060635775327682,0.033615242689847946,0.5384103059768677,0.01612287014722824
"When he stopped to call his friend from the store, his phone was dead.",0.018644899129867554,0.3814639747142792,0.42404261231422424,0.6688765287399292,0.5518167614936829,0.7820692658424377,0.04036169871687889,0.3832454979419708
Tom had forgot his charger at home and was distraught.,0.011762173846364021,0.31645750999450684,0.6826211810112,0.7129388451576233,0.5358911752700806,0.829562783241272,0.024403482675552368,0.39208975434303284
It took him an hour to find her.,0.054014552384614944,0.6538540720939636,0.8021970391273499,0.6367682218551636,0.2583506405353546,0.4815315902233124,0.06759574264287949,0.2478070855140686
She puts on her running shoes and jogs around the block.,0.8197365999221802,0.7339617013931274,0.06687448173761368,0.07679808139801025,0.020099347457289696,0.030838198959827423,0.37862175703048706,0.02327706292271614
Our 2-year-old granddaughter from NY knows Peter.,0.7759484648704529,0.6340289115905762,0.11206233501434326,0.23406058549880981,0.01672213338315487,0.042931459844112396,0.5308248400688171,0.014632773585617542
Eric was a very hard working man.,0.9219096302986145,0.46849849820137024,0.04547391086816788,0.07025758177042007,0.01937228813767433,0.02768290974199772,0.5517882704734802,0.015123149380087852
Eric was loving his paradise vacation.,0.9796537756919861,0.5207483172416687,0.015683012083172798,0.18057481944561005,0.015479554422199726,0.01996259205043316,0.5435301661491394,0.009658491238951683
Eric didn't want to go back home!,0.02723240666091442,0.4846154451370239,0.4280608296394348,0.46187058091163635,0.29284241795539856,0.6332747936248779,0.029590073972940445,0.2653820514678955
I bought every piece of ham they had for sale.,0.9709219932556152,0.6316665410995483,0.010876708664000034,0.39303216338157654,0.01860528625547886,0.03769610449671745,0.6679145693778992,0.019355103373527527
His wife did her best to gather money from friends and relatives.,0.7250900268554688,0.7664985656738281,0.099704809486866,0.1650238335132599,0.022232532501220703,0.0652870461344719,0.597074031829834,0.01959419436752796
Unfortunately she learned that her credit was too low.,0.022959906607866287,0.16714924573898315,0.44914257526397705,0.6174729466438293,0.6872718334197998,0.9043002128601074,0.04077887907624245,0.585211455821991
"She went home, researched how to fix it and got started.",0.7353460192680359,0.8751352429389954,0.1362210512161255,0.11247848719358444,0.01962254010140896,0.05543195456266403,0.5262713432312012,0.028397906571626663
He could not find a clean plate anywhere.,0.013654587790369987,0.3618905246257782,0.5581930875778198,0.7700607776641846,0.6380022764205933,0.7751411199569702,0.023066500201821327,0.48841017484664917
The customer complained that their food was not on a plate.,0.026028770953416824,0.1965063065290451,0.38128337264060974,0.5660379528999329,0.7964189648628235,0.6809766292572021,0.018450671806931496,0.6386477947235107
Justin had a three year old daughter who wouldn't listen.,0.036963388323783875,0.2516041696071625,0.2460671365261078,0.241906076669693,0.531265914440155,0.6068545579910278,0.031035441905260086,0.4575514793395996
She would use her tablet and ignore the world around her.,0.37241190671920776,0.49493280053138733,0.14683763682842255,0.118040531873703,0.12389963865280151,0.3108709752559662,0.1978466957807541,0.11104106903076172
She didn't listen and ran into a wall and broke her nose.,0.019263476133346558,0.21601147949695587,0.7075517773628235,0.7791990637779236,0.7023718357086182,0.7722894549369812,0.028087716549634933,0.4892388582229614
Tom was a boxer.,0.889470636844635,0.5022043585777283,0.04892838001251221,0.07555882632732391,0.02035984955728054,0.02331341803073883,0.41724494099617004,0.01634613797068596
Tom was outclassed and easily beaten.,0.07435214519500732,0.28850600123405457,0.46208611130714417,0.656985342502594,0.4971486032009125,0.5892427563667297,0.03809669241309166,0.31609904766082764
Dan told his daughter that she could not get any candy.,0.022878656163811684,0.3215618431568146,0.49457189440727234,0.5400921106338501,0.5413810014724731,0.6466791033744812,0.027512889355421066,0.4063205420970917
Dan was so embarrassed with the behavior of his daughter.,0.036456312984228134,0.15218894183635712,0.3965487480163574,0.6256440281867981,0.6665982007980347,0.7701225280761719,0.033627528697252274,0.5903887152671814
She called her husband.,0.23806476593017578,0.8098583221435547,0.3699408173561096,0.4348580241203308,0.050352711230516434,0.13584034144878387,0.2395365983247757,0.04466729611158371
He stopped at Wendy's.,0.690868079662323,0.7168498039245605,0.06350592523813248,0.2291799783706665,0.03414763882756233,0.06438010185956955,0.31242844462394714,0.01887180283665657
Amber was mad because she hates their food.,0.02753344550728798,0.20968177914619446,0.26818588376045227,0.4243062734603882,0.8159725069999695,0.6813987493515015,0.023169415071606636,0.7093397378921509
I made some jerky.,0.7509227991104126,0.5372647643089294,0.05794917792081833,0.1818990707397461,0.03809863328933716,0.04345754161477089,0.28654542565345764,0.03328324481844902
Janet was not a cat person until one night.,0.4683230519294739,0.5478367209434509,0.1676531881093979,0.36129245162010193,0.02069997228682041,0.08632059395313263,0.21078921854496002,0.034054383635520935
She heard a soft mewing as she walked to her car.,0.3335076868534088,0.6504716277122498,0.23264636099338531,0.6217671036720276,0.07766440510749817,0.06094270944595337,0.1712433248758316,0.043456122279167175
"Picking up the kitten, it licked her hand.",0.7714564204216003,0.5147588849067688,0.11566606163978577,0.6606566905975342,0.033967167139053345,0.037668030709028244,0.32589927315711975,0.02465176396071911
Jane was turning thirty.,0.4869951903820038,0.8411476016044617,0.23870539665222168,0.11640604585409164,0.02324388548731804,0.17728672921657562,0.2827712297439575,0.045111700892448425
"When she got home, she turned on the lights and there was a party!",0.973463237285614,0.6603919267654419,0.02770274132490158,0.6441752314567566,0.012657539919018745,0.01868191547691822,0.5393087863922119,0.01013218518346548
Kristy wanted to pour a glass of water.,0.7938198447227478,0.8088396787643433,0.05165842920541763,0.08249062299728394,0.01712622120976448,0.027649210765957832,0.37415000796318054,0.01639009825885296
Sylvia was invited to go to church with her friend.,0.9771316647529602,0.8248798251152039,0.0291302353143692,0.32648739218711853,0.00984883401542902,0.0220197644084692,0.6744707822799683,0.009001203812658787
Her teacher was happy to see her and they chatted for awhile.,0.9531055688858032,0.38022494316101074,0.03531040996313095,0.20896001160144806,0.02129414677619934,0.04046434164047241,0.5636543035507202,0.014734993688762188
The host put on some music.,0.9621478319168091,0.7923062443733215,0.02743321657180786,0.20326727628707886,0.012366236187517643,0.016769932582974434,0.49156373739242554,0.015350155532360077
Everyone started dancing.,0.9568513631820679,0.8134723901748657,0.07715155929327011,0.5011709332466125,0.013647319748997688,0.019725747406482697,0.4756280481815338,0.010448162443935871
The party was a success!,0.9847511053085327,0.5926948189735413,0.023933613672852516,0.7575575709342957,0.018046367913484573,0.023451566696166992,0.5885791778564453,0.013006391003727913
My third grade teacher was very young.,0.049698855727910995,0.41825810074806213,0.5039129257202148,0.16638395190238953,0.2703290581703186,0.6632717251777649,0.05164980888366699,0.35608455538749695
She was so nervous she was shaking.,0.120431087911129,0.8597584962844849,0.8464953303337097,0.6642025709152222,0.04247194901108742,0.21262532472610474,0.1560622900724411,0.10633384436368942
Kate liked to draw.,0.9711406230926514,0.5364922881126404,0.02069961093366146,0.0672890841960907,0.014677165076136589,0.017912445589900017,0.5004656314849854,0.012357608415186405
She would draw everyday after school.,0.9195009469985962,0.5904102325439453,0.03091634251177311,0.0494152307510376,0.017816735431551933,0.031620174646377563,0.48012083768844604,0.019034910947084427
Kate grew up and became one of the best artists in the world.,0.9872382879257202,0.5766074061393738,0.022235145792365074,0.4783242642879486,0.0124751515686512,0.026384077966213226,0.7426913380622864,0.012809469364583492
Taryn wanted to be the first woman baseball player.,0.9452559947967529,0.8823981285095215,0.054612576961517334,0.12613129615783691,0.009296129457652569,0.026356341317296028,0.5505903959274292,0.014664840884506702
She felt she was as good of a pitcher as any boy.,0.925483226776123,0.5453404784202576,0.04262993484735489,0.20486783981323242,0.01145334541797638,0.029376817867159843,0.5626168847084045,0.011749261058866978
One team signed her to a contract.,0.8368161916732788,0.8228482604026794,0.18248410522937775,0.5811397433280945,0.023013994097709656,0.06561227887868881,0.4343487620353699,0.016808656975626945
Timmy believed in Santa Claus.,0.9138472676277161,0.7283391952514648,0.05713994801044464,0.07347167283296585,0.014785761013627052,0.0224822536110878,0.5035565495491028,0.012846199795603752
His mother told him he wasn't real though.,0.033325500786304474,0.24984173476696014,0.3770255744457245,0.6289650201797485,0.48721247911453247,0.7270094752311707,0.04724286496639252,0.3590628206729889
"Christmas eve, Timmy woke up to find Santa at his tree.",0.906279444694519,0.5880668759346008,0.05624350905418396,0.7448450922966003,0.040962833911180496,0.03028605692088604,0.47896552085876465,0.01130958367139101
"Finally, she jumped out of bed to turn up the heater.",0.413602739572525,0.5434752106666565,0.10717850923538208,0.39245596528053284,0.09357478469610214,0.0975002720952034,0.13128679990768433,0.052170783281326294
I had stayed at my friend's house longer than I was supposed to.,0.4635814428329468,0.5547488927841187,0.09774882346391678,0.3395102322101593,0.03824569284915924,0.12910890579223633,0.19439508020877838,0.03256707638502121
It was dark by the time I headed home.,0.10087265819311142,0.49422964453697205,0.3292146623134613,0.34814026951789856,0.25558775663375854,0.40170976519584656,0.07697052508592606,0.15855686366558075
In the dark I thought I saw a cat on a trash can.,0.05157247558236122,0.5831331014633179,0.6707899570465088,0.8601072430610657,0.19966386258602142,0.19574874639511108,0.05072668194770813,0.2058500349521637
"I moved closer, calling and clicking my tongue.",0.8487942218780518,0.8329322338104248,0.15031220018863678,0.5073331594467163,0.027310550212860107,0.025448709726333618,0.5114863514900208,0.02566848322749138
It is very peaceful there.,0.9499993324279785,0.36737582087516785,0.04483986645936966,0.2160436362028122,0.017972275614738464,0.028822917491197586,0.5304611325263977,0.015048550441861153
Someone texted me then.,0.3830707371234894,0.6343181729316711,0.2780280113220215,0.8195659518241882,0.09383552521467209,0.15741974115371704,0.1712333709001541,0.053719572722911835
I was about to fall asleep in a tree.,0.13144347071647644,0.7549808621406555,0.6879914402961731,0.6546884179115295,0.05347253009676933,0.14208261668682098,0.0819515734910965,0.05960256606340408
Kia's date took her to a very fancy restaurant.,0.9768508672714233,0.7851126194000244,0.024578498676419258,0.5851474404335022,0.011391323991119862,0.02837846241891384,0.5947889089584351,0.011976238340139389
"She didn't like it at all, but she pretended she did.",0.5502943396568298,0.33150026202201843,0.10753881931304932,0.3490747809410095,0.06374949216842651,0.1845799684524536,0.24785368144512177,0.08108796179294586
She left feeling refreshed.,0.9681571125984192,0.3747253119945526,0.02890970930457115,0.2238752245903015,0.03179122880101204,0.05116124823689461,0.6081628799438477,0.01774917170405388
Eric Set up three alarm clocks so he would get up for work.,0.8696096539497375,0.8972299098968506,0.04841561242938042,0.088492251932621,0.013497133739292622,0.03121068887412548,0.4441925883293152,0.019115326926112175
But Eric was too tired from the noise and he slept through them all.,0.06316344439983368,0.2900773882865906,0.35133782029151917,0.4143410623073578,0.194417804479599,0.6351613402366638,0.05409391224384308,0.21325701475143433
The front of the magazine promised eight.,0.9279650449752808,0.8292484879493713,0.05056826397776604,0.5758523941040039,0.02310369163751602,0.05970378965139389,0.4994717538356781,0.019325610250234604
Gina now had to choose which of the two she liked more.,0.31870338320732117,0.5840907692909241,0.09216555207967758,0.18701817095279694,0.08205999433994293,0.2395455688238144,0.1755913496017456,0.0725911557674408
I was sitting in class nervous.,0.04696677625179291,0.7549894452095032,0.8341576457023621,0.43120279908180237,0.1479625105857849,0.41404491662979126,0.06254823505878448,0.2567175030708313
"When the bell finally rang, I bolted from the room.",0.07641429454088211,0.5116722583770752,0.6522219777107239,0.6020469069480896,0.48528143763542175,0.4010712802410126,0.04766305163502693,0.31689485907554626
"That's when he received a call from his wife, saying his son was sick.",0.036906059831380844,0.6137456297874451,0.8016205430030823,0.8157937526702881,0.16863590478897095,0.495667427778244,0.05668739974498749,0.14657939970493317
The tough gal punched Sonya with all her might.,0.08076408505439758,0.35929250717163086,0.674440324306488,0.7075554728507996,0.4899066686630249,0.38210827112197876,0.06799188256263733,0.299925297498703
Yuri was walking down the beach.,0.7781713604927063,0.5858660340309143,0.05447719618678093,0.08128651231527328,0.025929424911737442,0.04439703747630119,0.30422288179397583,0.02247762680053711
He looked down and noticed a ring.,0.22247496247291565,0.6317700743675232,0.4374792277812958,0.8771194219589233,0.13172903656959534,0.2015484720468521,0.10315394401550293,0.08133000135421753
Leo was lying in the sand at the beach.,0.10616572201251984,0.44329988956451416,0.5007837414741516,0.47627830505371094,0.1912590116262436,0.37370675802230835,0.058501072227954865,0.130351260304451
It was a perfect day to relax near the water.,0.9722270965576172,0.5545834898948669,0.02582266926765442,0.1478562355041504,0.014696348458528519,0.01710192672908306,0.5111008286476135,0.011469796299934387
"Without intending to, he drifted off to sleep.",0.04694806784391403,0.48296430706977844,0.44832998514175415,0.46302321553230286,0.23634617030620575,0.5672518014907837,0.05905533954501152,0.2617652118206024
She was really pumped up to win and trying hard.,0.9588729739189148,0.8029628396034241,0.046988047659397125,0.18718594312667847,0.01118452101945877,0.022289684042334557,0.6035968661308289,0.009407149627804756
"Unfortunately, her team didn't manage to win that day.",0.060760654509067535,0.15359212458133698,0.41314342617988586,0.7772048115730286,0.6096213459968567,0.8385842442512512,0.07911858707666397,0.4847930073738098
Cassie's car stopped working.,0.015040651895105839,0.24604399502277374,0.6121878027915955,0.7499628067016602,0.7238830327987671,0.8984941244125366,0.032180048525333405,0.5044954419136047
Will wanted to improve his health.,0.8651697635650635,0.8216351270675659,0.06369974464178085,0.06670426577329636,0.014582565054297447,0.032161444425582886,0.4728253483772278,0.012741426937282085
Will got himself a FitBit.,0.9425057172775269,0.7277402281761169,0.03408250957727432,0.2750703692436218,0.012918350286781788,0.014457334764301777,0.4472689628601074,0.01599590852856636
Will walked more and more each day for several months.,0.6511932611465454,0.5291780829429626,0.08235994726419449,0.07904035598039627,0.0451292023062706,0.10959645360708237,0.23164646327495575,0.04790467023849487
Now Will is in the best shape of his life.,0.9674404263496399,0.4822729825973511,0.030732689425349236,0.25016218423843384,0.015038968995213509,0.027324529364705086,0.6064401865005493,0.010771481320261955
But she always sang alone!,0.5777298212051392,0.4210936427116394,0.10507994890213013,0.17069010436534882,0.03864986449480057,0.15328559279441833,0.3231874704360962,0.038775693625211716
"Our granddaughter Ella lives in NYC, while we are in Boston.",0.8864237070083618,0.5207332968711853,0.03379695862531662,0.1644395887851715,0.01882365718483925,0.035746246576309204,0.5318511128425598,0.015764202922582626
Her red shirt had bled all over everything!,0.0367891825735569,0.11089804023504257,0.38754239678382874,0.7660427689552307,0.7741814851760864,0.8243044018745422,0.027537664398550987,0.5914663076400757
The kids were hungry after school.,0.03096376173198223,0.5673525929450989,0.47305843234062195,0.2683379352092743,0.1494264155626297,0.530531108379364,0.025557084009051323,0.29807403683662415
Courtney had always wanted a hedgehog.,0.9090941548347473,0.7943176627159119,0.04146420583128929,0.16993436217308044,0.008499055169522762,0.026393655687570572,0.4980524778366089,0.008027520030736923
Her husband knew that she would never buy one for herself.,0.03057176247239113,0.22917725145816803,0.35876697301864624,0.5493021011352539,0.7050403952598572,0.8119189143180847,0.03941630572080612,0.47141554951667786
He secretly bought one for her.,0.9313017129898071,0.7479486465454102,0.05596344545483589,0.28494739532470703,0.010766568593680859,0.024180423468351364,0.5651384592056274,0.01474910881370306
"As he fell through the air, he remembered his training.",0.7806278467178345,0.6726787686347961,0.17568877339363098,0.5014670491218567,0.02133304812014103,0.061130110174417496,0.39423826336860657,0.023089570924639702
It was an exhilarating experience.,0.9786313772201538,0.5957562923431396,0.030001556500792503,0.5859491229057312,0.014100249856710434,0.012368898838758469,0.4511875510215759,0.011804323643445969
Paul now completely supports himself from the sales of his clothing.,0.9550091028213501,0.3814745843410492,0.02275375835597515,0.13311047852039337,0.0245194174349308,0.03983986750245094,0.5561193227767944,0.014258095994591713
He has not studied at all.,0.03711143508553505,0.48932477831840515,0.48383134603500366,0.23645633459091187,0.2825814485549927,0.735200822353363,0.04533979296684265,0.28485432267189026
He could never hear his alarm clock.,0.012289761565625668,0.38455450534820557,0.5888073444366455,0.5287676453590393,0.4321354031562805,0.8160274028778076,0.02939307689666748,0.3919958770275116
Bob likes movies.,0.9617224931716919,0.37112104892730713,0.018000300973653793,0.10208664834499359,0.01893921010196209,0.01911264844238758,0.4414192736148834,0.014017446897923946
He called his friend to ask if he'd like to go see a film.,0.7272202968597412,0.8995776176452637,0.10413923859596252,0.2811429500579834,0.012747359462082386,0.05746156722307205,0.46215155720710754,0.014545419253408909
Bob went to the movie alone.,0.32094070315361023,0.5039666295051575,0.08448004722595215,0.07445820420980453,0.1046842634677887,0.2688961625099182,0.12714754045009613,0.08097735047340393
Emma wasn't happy with her career.,0.018494056537747383,0.28649941086769104,0.3022717833518982,0.2698932886123657,0.5010119080543518,0.8331122994422913,0.036882925778627396,0.49749135971069336
"Although she graduated in law, she had become a receptionist.",0.38584116101264954,0.6266892552375793,0.12173385918140411,0.11896966397762299,0.043784260749816895,0.20573091506958008,0.3118036091327667,0.05980713292956352
It took her years to realise that she was pursuing the wrong job.,0.020903082564473152,0.2878904342651367,0.4930430054664612,0.48938459157943726,0.5774146318435669,0.7542491555213928,0.036196861416101456,0.5229885578155518
Zack voted.,0.8376085162162781,0.7539156079292297,0.11032049357891083,0.37802645564079285,0.030838677659630775,0.06545846909284592,0.5448216795921326,0.02183956652879715
"The push mower was inefficient, so it took a long time to finish.",0.03613920509815216,0.25749361515045166,0.20760037004947662,0.4435460865497589,0.39872971177101135,0.6739830374717712,0.03213967755436897,0.3633959889411926
Jill hopes to return to the mountain again next year.,0.9516420960426331,0.7340388894081116,0.05284716561436653,0.20633403956890106,0.01572326011955738,0.03497137501835823,0.5803916454315186,0.009327184408903122
The man answered the louder knock.,0.40973541140556335,0.765423595905304,0.2996927797794342,0.7808616161346436,0.12811076641082764,0.058839887380599976,0.2522883117198944,0.0700453370809555
Kim was flying a kite.,0.966233491897583,0.7066623568534851,0.03430492430925369,0.1471748799085617,0.013027207925915718,0.01345736999064684,0.4136143922805786,0.010839389637112617
All of a sudden the wind picked up.,0.1265842765569687,0.8284649848937988,0.7858553528785706,0.7898138165473938,0.10781106352806091,0.1353645771741867,0.07731451094150543,0.12454324215650558
"The price was under $400, and Charles was awestruck.",0.9279036521911621,0.7061567306518555,0.102857805788517,0.752597987651825,0.01870661973953247,0.040283478796482086,0.3445064425468445,0.014594758860766888
Spencer and Perry had a son together.,0.9536795020103455,0.4105333983898163,0.032984212040901184,0.11916083097457886,0.01648278720676899,0.03304589167237282,0.6523672938346863,0.012552446685731411
He secretly took the child to a lab for a DNA test.,0.09889260679483414,0.6771959662437439,0.7417615652084351,0.39018872380256653,0.2875470817089081,0.4272688031196594,0.1329026222229004,0.3247029185295105
"He swung hard, but his ball landed in the bunker.",0.04686490073800087,0.28434810042381287,0.6269054412841797,0.8620873093605042,0.5105159878730774,0.6232231855392456,0.048794712871313095,0.2793309986591339
Ted was invited to go camping during the weekend.,0.9812808632850647,0.8432196378707886,0.02365848422050476,0.22935736179351807,0.013082828372716904,0.028887951746582985,0.6255768537521362,0.01250198483467102
Ted and his friends chose a lake spot.,0.9775994420051575,0.8169437646865845,0.023901009932160378,0.26236459612846375,0.012141861021518707,0.018519438803195953,0.6291077136993408,0.011051993817090988
Charles graduated from college six years ago.,0.9675933718681335,0.6435869336128235,0.029645666480064392,0.23656077682971954,0.01163859385997057,0.029570341110229492,0.6494689583778381,0.008035829290747643
Gary decided to get a few groceries in the supermarket.,0.7405661344528198,0.8952982425689697,0.06289196014404297,0.10695435106754303,0.017489636316895485,0.031020021066069603,0.3777787685394287,0.017253026366233826
My younger brother and I were golfing with plastic clubs.,0.9558877348899841,0.48216453194618225,0.01597081683576107,0.12594017386436462,0.019291628152132034,0.018086154013872147,0.38343775272369385,0.013229966163635254
It flew and hit my brother.,0.04527102783322334,0.1583031713962555,0.6907937526702881,0.829210638999939,0.6715118288993835,0.6610251665115356,0.03635936230421066,0.4336405396461487
My mom took me to the store to buy new ones.,0.7120121717453003,0.7024829983711243,0.06549058109521866,0.2041693925857544,0.023883260786533356,0.0922018438577652,0.3417283892631531,0.017118260264396667
We could not find any that fit.,0.035702455788850784,0.23077061772346497,0.3075653612613678,0.5987516045570374,0.552882730960846,0.7631316781044006,0.033513929694890976,0.38656437397003174
Tom has a geography test at the end of the week.,0.12202738970518112,0.8503732085227966,0.45324158668518066,0.1314530372619629,0.11765344440937042,0.2919175624847412,0.0786253958940506,0.1558721959590912
She got a job at a nearby farm.,0.9796075820922852,0.7165268063545227,0.02269044890999794,0.4290963113307953,0.011021432466804981,0.029509784653782845,0.6259528994560242,0.012345440685749054
The check bounced.,0.04482995346188545,0.157618448138237,0.5490143299102783,0.8508565425872803,0.7829673886299133,0.8560875058174133,0.047876909375190735,0.47791725397109985
He ran as an indie candidate.,0.800131618976593,0.8747759461402893,0.20438535511493683,0.4017398953437805,0.0276323389261961,0.05237508565187454,0.4621480405330658,0.02891029417514801
Donald wanted better implementation of his policies.,0.1197047308087349,0.6914541125297546,0.2954176366329193,0.17506828904151917,0.23105370998382568,0.3303562104701996,0.08780801296234131,0.1854826956987381
Ge decided to run in the next term as a Republican.,0.3357676863670349,0.7670090198516846,0.3635128438472748,0.42227569222450256,0.07630416005849838,0.23674382269382477,0.33042022585868835,0.05247097462415695
"He won again, and is now in a better position.",0.9575961232185364,0.48792001605033875,0.04337632656097412,0.6357007026672363,0.029100803658366203,0.03684818744659424,0.5023713111877441,0.015246264636516571
"He interviewed the designers, and photographed the event.",0.9574754238128662,0.8316286206245422,0.04350074380636215,0.2694345712661743,0.008755265735089779,0.019014865159988403,0.6008769869804382,0.011348327621817589
Jim wrote a glowing review of the event.,0.9812170267105103,0.5828119516372681,0.02093442715704441,0.5740823149681091,0.016544189304113388,0.01847061701118946,0.5181707143783569,0.010360371321439743
The principal thanked Jim for his work.,0.9186945557594299,0.24492578208446503,0.04373288154602051,0.3556349575519562,0.0428350567817688,0.08081302046775818,0.49672380089759827,0.02285311184823513
Danny hired a band for his wedding.,0.974838137626648,0.8917306065559387,0.02894391305744648,0.2516826391220093,0.009915435686707497,0.028485804796218872,0.6948485970497131,0.01244224514812231
They let him know they couldn't perform.,0.022744201123714447,0.25101250410079956,0.3128867447376251,0.48442548513412476,0.6145894527435303,0.7471113204956055,0.02727443538606167,0.5221238732337952
Danny wasn't able to book another band.,0.020777322351932526,0.39694711565971375,0.41110482811927795,0.3391343653202057,0.4872327446937561,0.8449356555938721,0.024478161707520485,0.4383153021335602
"After the family set up the food, we all sat down.",0.9614138603210449,0.6608187556266785,0.02615683153271675,0.10831247270107269,0.011286808177828789,0.020784439519047737,0.6339773535728455,0.013721796683967113
I started to yell since the food was almost finished.,0.05135355889797211,0.46130549907684326,0.412831574678421,0.4420667886734009,0.4742542803287506,0.2468898445367813,0.02465037629008293,0.3965613842010498
She checked in the storeroom but they were sold out of her size.,0.035812072455883026,0.2326592355966568,0.30154794454574585,0.6871328353881836,0.6507139205932617,0.8709712624549866,0.04225674271583557,0.5418208241462708
After a month Amy realized the coat was just too big.,0.061704009771347046,0.2523232102394104,0.22966739535331726,0.47068721055984497,0.24116399884223938,0.5891954302787781,0.0403510145843029,0.21299684047698975
Victor grew his hair out far too long.,0.10054953396320343,0.3469059467315674,0.11389889568090439,0.1894819587469101,0.34731581807136536,0.39376023411750793,0.03334018960595131,0.33534106612205505
Everyone in Victor's life gave him a really hard time for his long hair.,0.03385866433382034,0.14907746016979218,0.314166396856308,0.46572038531303406,0.686836838722229,0.8052941560745239,0.044774360954761505,0.6237056255340576
Victor became extremely depressed and wore a hat for the next 3 months.,0.01921810209751129,0.25972795486450195,0.35005947947502136,0.25744330883026123,0.587640106678009,0.8493102192878723,0.028223982080817223,0.5606169700622559
Anja wanted to feel useful in her life.,0.9088947772979736,0.8354346752166748,0.05100812017917633,0.06934801489114761,0.01061027031391859,0.030016561970114708,0.5832740068435669,0.012743028812110424
She soon received thankful letters from her child.,0.9710941910743713,0.48116061091423035,0.056190405040979385,0.5210596323013306,0.010263762436807156,0.02271750196814537,0.7020710706710815,0.010283956304192543
She researched and found a church to take her old clothes to.,0.9167380928993225,0.8376378417015076,0.025470450520515442,0.11088995635509491,0.01281377486884594,0.03500951826572418,0.516181468963623,0.011585473082959652
Nina began helping to cook meals for people in her community.,0.9797662496566772,0.701956033706665,0.02204720862209797,0.25130030512809753,0.010307827964425087,0.02219117060303688,0.6796894669532776,0.009915238246321678
Some cookies went missing.,0.016338013112545013,0.2480102926492691,0.6658145189285278,0.8038633465766907,0.6626237630844116,0.8603596091270447,0.0238609928637743,0.48263058066368103
"While playing, Sammy accidentally broke a vase!",0.04792021960020065,0.1796247810125351,0.5648475885391235,0.8574413657188416,0.6759201288223267,0.737244188785553,0.032916340976953506,0.41065728664398193
She was so scared that her mom was going to scold her.,0.026949534192681313,0.6147721409797668,0.7940016388893127,0.6194297075271606,0.15568004548549652,0.48649612069129944,0.056815870106220245,0.2166510671377182
Her grandmother only had Comet to clean the bathtub.,0.22630217671394348,0.3102109432220459,0.06924809515476227,0.45032504200935364,0.09977007657289505,0.28094708919525146,0.09685619920492172,0.12869413197040558
Drake was asleep in his room.,0.0830313190817833,0.5469902753829956,0.44296395778656006,0.48263925313949585,0.1252172887325287,0.2473818063735962,0.07300128787755966,0.0956195667386055
He turned the light on and realized that it was just his cat.,0.1556125283241272,0.5003318190574646,0.3270725905895233,0.807673454284668,0.1608150154352188,0.11564121395349503,0.07939029484987259,0.08966808021068573
"The mixture turned into a sweet, fruity smoothie.",0.9640306234359741,0.5172609090805054,0.029981819912791252,0.7701740860939026,0.02625458873808384,0.02644943818449974,0.4332024157047272,0.01792217791080475
Ani thought her healthy solution was delicious!,0.9640694260597229,0.5951409339904785,0.035316500812768936,0.5246259570121765,0.014082827605307102,0.018297914415597916,0.4953781068325043,0.015317167155444622
He had a negative balance.,0.017285477370023727,0.22807803750038147,0.34533053636550903,0.2792690694332123,0.7008563280105591,0.8619598746299744,0.02913432940840721,0.5635465383529663
